sound,rule,binomials,structure,predicted_order,binomials2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_4.keys,key_resp_4.rt,rating_2.response,rating_2.rt,rating_5.response,rating_5.rt,date,frameRate,expName,session,participant
C:\Users\viola\Desktop\ENG_GHM\fipothflipoth.wav,IS/ICN,,conj,R,fipoth and flipoth                      fipoth and dipoth,,,,,0,18,18,36,,,,,6,9.158,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\feblickeblic.wav,IS/Q,,conj,L,feblic and keblic                      feblic and foblic,,,,,0,19,19,15,,,,,1,4.945,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\sipothbipoth.wav,IS/Q,,conj,L,          sipoth and bipoth                 sipoth and sapoth                    ,,,,,0,20,20,18,,,,,2,5.745,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\figlowfliglow.wav,IS/ICN,,red,R,           figlow-fliglow                      figlow-biglow                               ,,,,,0,21,21,34,,,,,4,6.357,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\cabickcabeeck.wav,Q/L,,conj,R,cabick  and cabeek               cabick and cabook,,,,,0,22,22,6,,,,,3,7.821,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\kettipkrettip.wav,ICN/Q,,conj,R,kettip and krettip                     kettip and kottip,,,,,0,23,23,27,,,,,4,9.039,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\teckletackle.wav,ICN/Q,,red,L,teckil-tockil                   teckil-treckil,,,,,0,24,24,23,,,,,4,9.206,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\geskyglesky.wav,ICN/Q,,conj,R,gesky and glesky                    gesky and gosky,,,,,0,25,25,29,,,,,4,9.972,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\vickervooker.wav,Q/L,,conj,L,vicker and voocker                 vicker and veecker,,,,,0,26,26,5,,,,,3,8.649,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\bipretblipret.wav,ICN/Q,,red,R,bipret-blipret                 bipret-bapret,,,,,0,27,27,22,,,,,4,10.029,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\tiglowtaglow.wav,ICN/Q,,red,L,tiglow-taglow                 tiglow-triglow,,,,,0,28,28,20,,,,,2,6.282,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\liknepleeknep.wav,Q/L,,red,R,liknep-leeknep             liknep-looknep,,,,,0,29,29,2,,,,,5,8.111,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\sitlenpitlen.wav,IS/Q,,conj,L,sitlen and pitlen                      sitlen and satlen,,,,,0,30,30,16,,,,,1,8.086,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\shicketshucket.wav,Q/L,,conj,L,shicket and shucket              shicket and sheecket,,,,,0,31,31,7,,,,,1,7.835,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\bilnerbulner.wav,Q/L,,red,L,bilner-bullner               bilner-bealner,,,,,0,32,32,1,,,,,2,11.227,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\secklesteckle.wav,IS/ICN,,red,R,seckil-steckil               seckil-beckil,,,,,0,33,33,32,,,,,6,7.746,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\seskykesky.wav,IS/ICN,,conj,L,sesky and kesky                    sesky and slesky ,,,,,0,34,34,35,,,,,1,9.376,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\tipothtapoth.wav,ICN/Q,,conj,L,tipoth and tapoth                     tipoth and tripoth,,,,,0,35,35,28,,,,,2,7.485,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\diplerdoopler.wav,Q/L,,conj,L,dipler and doopler                  dipler and deepler,,,,,0,36,36,9,,,,,3,10.14,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\filkyfealky.wav,Q/L,,red,R,filky-fealky                  filky-fulky,,,,,0,37,37,0,,,,,3,11.359,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\serishderish.wav,IS/Q,,red,L,serish-derish                  serish-sorish,,,,,0,38,38,13,,,,,1,7.074,2016_Mar_04_1400,32.0424680542,binomials,1,r119
C:\Users\viola\Desktop\ENG_GHM\fiprettipret.wav,IS/ICN,,red,L,          fipret-tipret                   fipret-flipret                   ,,,,,0,39,39,31,,,,,4,11.991,2016_Mar_04_1400,32.0424680542,binomials,1,r119
